fire_year,general_cause_desc,isNaturalCaused,true_cause,assessment_hectares,current_size,fire_spread_rate,fire_type,fire_position_on_slope,weather_conditions_over_fire,temperature,relative_humidity,wind_direction,wind_speed
2009,Resident,0,Burning Substance,0.01,0.01,0,Surface,Flat,CB Dry,15,35,N,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,6,100,W,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,8,66,CLM,0
2009,Incendiary,0,Arson Suspected,0.3,0.3,0.5,Surface,Flat,Clear,14,40,S,5
2009,Incendiary,0,Arson Suspected,0.6,0.6,0,Surface,Flat,Clear,16,40,E,10
2009,Resident,0,Burning Substance,0.1,0.1,0,Surface,Flat,Rainshowers,16,50,SW,15
2009,Resident,0,Burning Substance,0.06,0.06,0,Surface,Flat,Clear,24,14,W,5
2009,Resident,0,Permit Related,1,0.3,2,Surface,Flat,Clear,26,22,W,4
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,22,25,N,4
2009,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Lower 1/3,Clear,25,33,W,5
2009,Lightning,1,,0.1,0.1,1,Surface,Flat,CB Dry,24,43,W,2
2009,Lightning,1,,0.5,0.5,1,Surface,Flat,Cloudy,21,30,E,7
2009,Lightning,1,,0.3,0.3,1,Surface,Flat,CB Wet,20,63,CLM,0
2009,Lightning,1,,2,0.86,1,Surface,Flat,CB Dry,22,30,S,5
2009,Lightning,1,,0.5,4.2,5,Crown,Flat,CB Dry,25,37,W,4
2009,Lightning,1,,0.2,0.2,1,Surface,Flat,CB Wet,21,35,NE,10
2009,Lightning,1,,0.1,0.1,0.1,Ground,Flat,Clear,20,30,W,5
2009,Resident,0,Burning Substance,0.02,0.02,0,Surface,Flat,Cloudy,12,25,W,10
2009,Recreation,0,Hot Exhaust,3,22.3,1,Surface,Flat,Clear,19,28,E,12
2009,Undetermined,0,,0.5,0.4,0,Ground,Bottom,Clear,12,40,NE,15
2009,Forest Industry,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,5,41,W,5
2009,Forest Industry,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,5,70,W,5
2009,Resident,0,Burning Substance,1,0.89,1,Surface,Flat,Cloudy,23,26,N,6
2009,Other Industry,0,Abandoned Fire,0.02,0.02,0.1,Ground,Flat,Rainshowers,16,25,SW,8
2009,Recreation,0,Abandoned Fire,0.1,0.1,1,Surface,Flat,Clear,17,30,W,15
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,10,60,CLM,0
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,17,25,SW,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,5,48,CLM,0
2009,Lightning,1,,0.2,0.4,0.5,Surface,Bottom,Clear,20,18,W,5
2009,Resident,0,Unpredictable Event,0.2,0.2,0,Surface,Flat,Cloudy,12,52,NW,15
2009,Resident,0,Unpredictable Event,1.5,0.4,0,Surface,Flat,Cloudy,12,52,NW,15
2009,Resident,0,Unpredictable Event,0.2,0.1,0,Surface,Flat,Cloudy,12,52,NW,15
2009,Incendiary,0,Arson Suspected,0.01,0.01,1,Surface,Flat,Cloudy,16,34,W,10
2009,Lightning,1,,0.01,0.1,0.5,Surface,Flat,CB Wet,20,35,W,10
2009,Lightning,1,,0.01,7.9,1,Surface,Flat,Cloudy,23,32,SW,8
2009,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,CB Dry,18,78,CLM,0
2009,Lightning,1,,0.1,0.1,1.5,Ground,Flat,Cloudy,20,50,W,5
2009,Lightning,1,,0.01,0.01,0,Crown,Flat,CB Wet,21,72,CLM,0
2009,Lightning,1,,0.01,0.1,0,Surface,Flat,CB Wet,21,72,CLM,0
2009,Lightning,1,,0.01,0.01,0,Surface,Middle 1/3,CB Wet,15,70,CLM,0
2009,Lightning,1,,0.01,0.62,1,Surface,Flat,Cloudy,20,40,CLM,0
2009,Lightning,1,,0.01,0.1,0.1,Surface,Flat,CB Wet,25,20,W,5
2009,Lightning,1,,0.01,0.5,1,Surface,Upper 1/3,CB Dry,27,37,S,5
2009,Lightning,1,,0.5,6.9,0,Crown,Flat,CB Dry,23,33,W,31
2009,Lightning,1,,3.4,6.5,5,Surface,Flat,Cloudy,20,35,W,11
2009,Lightning,1,,0.1,0.1,0.5,Surface,Bottom,CB Dry,18,30,E,10
2009,Lightning,1,,0.05,0.05,0.5,Surface,Flat,Clear,28,35,S,5
2009,Resident,0,Permit Related,0.1,0.1,0,Surface,Flat,Clear,0,36,SW,5
2009,Incendiary,0,Arson Suspected,0.2,0.2,3,Surface,Lower 1/3,Cloudy,7,30,NW,15
2009,Lightning,1,,0.02,0.02,1,Ground,Flat,CB Dry,16,43,E,5
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Dry,16,68,E,1
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Dry,16,68,E,1
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Dry,16,68,E,1
2009,Lightning,1,,3.5,41.1,2,Surface,Upper 1/3,Clear,21,24,SE,12
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,0,100,SW,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,16,40,SW,15
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,0,100,SW,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,12,54,CLM,0
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,0,100,SW,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,14,40,CLM,0
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,Rainshowers,15,74,W,26
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,Rainshowers,15,74,W,26
2009,Incendiary,0,Arson Suspected,3,1.95,1,Surface,Flat,Clear,10,52,N,9
2009,Lightning,1,,0.01,0.01,0.1,Crown,Flat,CB Dry,21,30,CLM,0
2009,Lightning,1,,0.1,0.1,0.5,Crown,Flat,CB Dry,21,31,CLM,0
2009,Lightning,1,,0.3,0.3,2,Ground,Flat,CB Dry,21,42,W,8
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Dry,22,35,W,10
2009,Other Industry,0,Unpredictable Event,0.01,0.01,0,Surface,Flat,Clear,24,29,NE,6
2009,Lightning,1,,6,7.1,6,Crown,Flat,Clear,23,28,W,6
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Upper 1/3,Rainshowers,2,85,E,13
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,20,31,SE,3
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,15,35,CLM,0
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,15,35,CLM,0
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,19,35,CLM,0
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,15,36,W,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,17,35,CLM,0
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,21,35,NW,15
2009,Lightning,1,,0.01,0.01,0.1,Ground,Flat,Cloudy,23,30,E,3
2009,Lightning,1,,0.1,0.1,1,Surface,Bottom,CB Dry,24,26,SE,5
2009,Lightning,1,,0.2,0.2,0.5,Surface,Flat,Cloudy,28.3,32,E,1
2009,Lightning,1,,0.01,0.01,0.1,Surface,Flat,Clear,10,66,S,12
2008,Forest Industry,0,High Hazard,0.04,0.04,0,Surface,Bottom,Cloudy,-3,89,CLM,0
2008,Forest Industry,0,High Hazard,0.05,0.05,0,Surface,Bottom,Cloudy,-2,90,CLM,0
2008,Forest Industry,0,High Hazard,0.28,0.28,0,Surface,Bottom,Cloudy,-2,90,CLM,0
2009,Resident,0,Permit Related,4,4.7,0,Surface,Flat,Clear,14,23,NE,7
2009,Undetermined,0,,0.02,0.02,0,Surface,Flat,Clear,24,38,E,7
2009,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,15,36,S,5
2009,Resident,0,Permit Related,0.01,0.01,0,Ground,Flat,Clear,14,38,SE,1
2009,Resident,0,Permit Related,0.2,0.2,1,Surface,Flat,Clear,17,65,NW,10
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Cloudy,23,24,NW,20
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,15,25,W,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,25,32,W,15
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,20,25,W,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,21,15,W,25
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,26,15,W,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Lower 1/3,Cloudy,18,42,S,15
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,25,15,W,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,25,15,W,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,19,19,S,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,17,35,W,5
2009,Power Line Industry,0,Abandoned Fire,0.01,0.01,0,Surface,Bottom,Cloudy,8,40,W,10
2009,Undetermined,0,,0.1,0.1,0,Surface,Upper 1/3,Clear,12,40,CLM,0
2009,Incendiary,0,Arson Suspected,1.8,25.74,1,Ground,Flat,Cloudy,14,35,N,6
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,10,26,W,15
2009,Recreation,0,Abandoned Fire,0.01,0.09,0,Surface,Flat,Cloudy,10,55,NW,12
2009,Lightning,1,,0.5,630,1,Surface,Flat,Clear,25,31,SW,5
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,25,48,CLM,0
2009,Lightning,1,,0.02,0.02,1,Surface,Flat,CB Dry,20,70,CLM,0
2009,Resident,0,Burning Substance,0.2,0.2,0.1,Surface,Flat,Clear,21,40,W,6
2009,Resident,0,Burning Substance,0.4,0.4,1,Surface,Flat,Clear,19,30,W,10
2009,Resident,0,Burning Substance,0.1,0.1,1,Surface,Flat,Clear,19,30,E,5
2009,Resident,0,Burning Substance,0.3,0.3,1,Surface,Flat,Clear,19,30,E,5
2009,Recreation,0,Burning Substance,0.01,0.01,0,Surface,Flat,Clear,8,28,W,7
2009,Resident,0,Burning Substance,0.5,0.5,0,Surface,Flat,Cloudy,8,24,N,2
2009,Resident,0,Burning Substance,0.01,0.01,0,Ground,Flat,Clear,7,52,NE,10
2009,Incendiary,0,Arson Suspected,0.05,0.05,0,Surface,Flat,Clear,8,60,CLM,0
2009,Resident,0,Unpredictable Event,0.01,0.01,0,Surface,Flat,Cloudy,20,30,NW,20
2009,Lightning,1,,0.01,0.01,0.5,Surface,Flat,Cloudy,22,45,W,5
2009,Lightning,1,,0.5,27.44,1,Surface,Upper 1/3,CB Dry,19,36,NW,10
2009,Lightning,1,,0.1,0.1,1,Surface,Upper 1/3,Clear,27,43,CLM,0
2009,Lightning,1,,1,51,1,Surface,Flat,Clear,25,38,N,4
2009,Lightning,1,,0.1,0.1,0.5,Surface,Flat,Rainshowers,18,80,CLM,0
2009,Lightning,1,,0.5,0.8,1,Surface,Flat,Cloudy,20,30,SE,10
2009,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,24,35,CLM,0
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,18,55,NE,6
2009,Restart,0,,0.01,0.1,0,Surface,Flat,Cloudy,22,37,CLM,0
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,15,79,NE,3
2009,Lightning,1,,0.01,0.01,0,Surface,Middle 1/3,CB Wet,14,83,N,4
2009,Resident,0,Hot Exhaust,0.01,0.01,0,Surface,Flat,Clear,16,30,E,11
2009,Incendiary,0,Arson Suspected,0.6,0.6,1,Surface,Flat,Clear,14,35,E,3
2009,Incendiary,0,Arson Suspected,0.02,0.02,0,Surface,Bottom,Cloudy,13,35,CLM,0
2009,Railroad,0,Burning Substance,0.01,0.01,0,Surface,Flat,Cloudy,20,36,W,20
2009,Undetermined,0,,0.01,0.5,0,Surface,Flat,Clear,13,23,CLM,0
2009,Lightning,1,,1,1.2,1,Surface,Upper 1/3,Clear,29,30,S,10
2009,Lightning,1,,0.5,1.26,5,Surface,Lower 1/3,Clear,20,25,SE,20
2009,Lightning,1,,0.1,0.2,0.5,Surface,Flat,Clear,21,80,CLM,0
2009,Lightning,1,,0.05,0.4,1,Surface,Upper 1/3,Cloudy,21,30,NW,10
2009,Recreation,0,Abandoned Fire,0.2,4.8,2,Surface,Flat,Clear,23,25,SE,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,8.5,60,E,7
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Cloudy,9,45,W,10
2009,Recreation,0,Abandoned Fire,0.5,0.5,0.5,Surface,Flat,Cloudy,9,45,W,10
2009,Resident,0,Burning Substance,0.01,0.01,0,Surface,Upper 1/3,Cloudy,18,43,W,5
2009,Recreation,0,Burning Substance,0.01,0.02,1,Surface,Flat,Clear,23,15,W,40
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,20,20,W,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,8,73,SW,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,16,40,SW,15
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,14,40,S,15
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,20,40,W,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,14,40,S,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,9,71,CLM,0
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,14,40,CLM,0
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,16,22,W,5
2009,Power Line Industry,0,Burning Substance,3,4.27,1,Surface,Flat,Clear,20.7,20,CLM,0
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,16,33,S,7
2009,Resident,0,Permit Related,0.01,0.01,0,Ground,Flat,CB Dry,18,35,W,15
2009,Resident,0,Burning Substance,0.05,0.05,0,Surface,Flat,Clear,14,28,NE,8
2009,Incendiary,0,Arson Suspected,0.7,0.7,1,Surface,Flat,Cloudy,10,40,W,5
2009,Incendiary,0,Arson Suspected,10,19.93,2,Surface,Flat,Cloudy,11,40,W,10
2009,Resident,0,Burning Substance,0.03,0.03,1,Surface,Flat,CB Dry,20,35,NE,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,3,100,SW,10
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Rainshowers,5,100,CLM,0
2009,Resident,0,Hot Exhaust,0.1,0.1,0,Surface,Flat,Clear,23,35,NW,10
2009,Incendiary,0,Arson Suspected,0.5,0.5,1,Surface,Flat,Clear,19,50,CLM,0
2009,Lightning,1,,0.01,0.01,1,Surface,Flat,Clear,23,45,NW,15
2009,Lightning,1,,0.5,0.89,0,Surface,Flat,CB Dry,21,47,E,5
2009,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,14,80,NW,20
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,19,90,W,10
2009,Lightning,1,,0.01,0.02,1,Surface,Flat,Rainshowers,23,48,W,15
2009,Undetermined,0,,0.01,0.01,0,Surface,Flat,Cloudy,15,35,CLM,0
2009,Recreation,0,Abandoned Fire,0.05,0.05,0,Ground,Flat,Cloudy,19,28,W,2
2009,Resident,0,Permit Related,2,5.55,5,Surface,Flat,Clear,13,25,S,18
2009,Resident,0,Permit Related,0.01,0.07,0.1,Surface,Upper 1/3,Clear,7,48,SE,4
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,12,30,E,5
2009,Incendiary,0,Arson Suspected,0.95,0.95,1,Surface,Flat,Clear,13,28,NE,5
2009,Incendiary,0,Arson Suspected,0.01,0.01,1,Surface,Flat,Clear,19,26,NW,2
2009,Recreation,0,Hot Exhaust,3.5,207.8,2,Ground,Flat,Clear,22,13,S,10
2009,Power Line Industry,0,Burning Substance,0.01,0.3,1,Ground,Flat,Cloudy,23,22,SW,8
2009,Undetermined,0,,0.01,0.5,0.8,Ground,Flat,Cloudy,20,33,SW,15
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Cloudy,15,40,CLM,0
2009,Incendiary,0,Arson Suspected,0.03,0.03,1,Surface,Flat,Clear,11,25,NE,8
2009,Resident,0,Burning Substance,0.01,0.01,0,Surface,Flat,Clear,15,25,NE,15
2009,Resident,0,Burning Substance,0.5,0.5,1,Surface,Lower 1/3,Clear,17,23,E,18
2009,Resident,0,Burning Substance,0.01,0.01,0,Ground,Flat,CB Dry,25,30,W,15
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,-3,65,N,15
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,14,30,NW,15
2009,Recreation,0,Unpredictable Event,0.01,0.01,0,Ground,Lower 1/3,Clear,18.5,25,N,12
2009,Power Line Industry,0,Insufficient Buffer,5,32.7,5,Crown,Flat,Clear,19,24,NW,20
2009,Lightning,1,,0.01,0.1,0.1,Surface,Flat,Clear,22,27,W,20
2009,Forest Industry,0,Burning Substance,0.2,0.4,3,Surface,Flat,Clear,14,30,NW,10
2009,Incendiary,0,Arson Suspected,0.03,0.03,1,Surface,Flat,Clear,18,33,S,7
2009,Lightning,1,,0.1,0.1,0.1,Ground,Flat,Cloudy,25,43,E,2
2009,Lightning,1,,0.1,0.1,0.1,Surface,Flat,Clear,21,40,W,2
2009,Lightning,1,,0.01,0.01,1,Surface,Flat,CB Wet,27,50,NW,15
2009,Lightning,1,,0.01,0.01,1,Surface,Flat,Cloudy,22,56,CLM,0
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,Rainshowers,17,90,NW,13
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,18,45,CLM,0
2009,Resident,0,Burning Substance,0.1,0.1,0,Ground,Flat,Cloudy,3.5,27,NW,2
2009,Resident,0,Burning Substance,0.01,0.01,0.1,Surface,Flat,Clear,16,30,CLM,0
2009,Incendiary,0,Arson Known,0.02,0.02,0,Surface,Flat,Cloudy,2,42,NW,6
2009,Undetermined,0,,0.1,0.1,0,Ground,Flat,Cloudy,6,57,W,11
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Rainshowers,2,95,W,15
2009,Resident,0,,0.01,0.1,0,Surface,Lower 1/3,Cloudy,16,24,E,6
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,7,70,NW,7
2009,Resident,0,Permit Related,1.2,1.2,0.5,Surface,Bottom,Rainshowers,11,44,W,17
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,14,40,NW,10
2009,Recreation,0,Unattended Fire,0.01,0.01,0,Ground,Flat,Cloudy,13,45,E,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,14,40,NW,10
2009,Resident,0,Permit Related,0.03,0.03,0,Surface,Flat,Clear,10,30,NE,5
2009,Oil & Gas Industry,0,Insufficient Buffer,0.2,3.83,4,Surface,Flat,Clear,21,40,W,15
2009,Railroad,0,Insufficient Buffer,0.5,0.38,2,Surface,Lower 1/3,Clear,18,30,W,15
2009,Recreation,0,Abandoned Fire,0.1,0.1,0,Surface,Lower 1/3,Clear,18,28,S,25
2009,Prescribed Fire,0,Insufficient Buffer,0.1,0.1,0,Ground,Middle 1/3,Clear,17,27,W,27
2009,Resident,0,Burning Substance,0.01,0.01,0,Surface,Flat,Rainshowers,16,71,E,14
2009,Lightning,1,,0.01,0.02,0,Surface,Flat,CB Dry,18,72,W,2
2009,Other Industry,0,Burning Substance,0.01,0.01,0,Surface,Bottom,Cloudy,19,45,NW,10
2009,Lightning,1,,1,2,1,Crown,Flat,Cloudy,22,35,W,10
2009,Undetermined,0,,0.4,0.57,8,Surface,Flat,Cloudy,24,25,SE,8
2009,Power Line Industry,0,Insufficient Buffer,0.01,0.01,0,Surface,Flat,Cloudy,19,43,W,15
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Bottom,Cloudy,14,40,E,5
2009,Power Line Industry,0,Insufficient Buffer,0.12,0.12,0,Ground,Flat,Cloudy,11,38,W,15
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,14,50,S,2
2008,Forest Industry,0,Insufficient Buffer,0.1,0.1,0,Surface,Upper 1/3,Cloudy,-2.7,29,NW,10
2008,Forest Industry,0,Insufficient Buffer,0.01,0.01,0,Ground,Flat,Clear,6.1,16,NW,5
2009,Resident,0,Permit Related,2.1,2.1,0,Ground,Flat,Rainshowers,2,100,CLM,0
2009,Oil & Gas Industry,0,Burning Substance,0.01,0.01,0,Surface,Flat,Cloudy,21.4,24,SW,5
2009,Resident,0,Permit Related,0.7,0.7,0,Surface,Flat,Clear,11,30,NW,6
2009,Resident,0,Burning Substance,0.01,0.01,0,Surface,Flat,Cloudy,14,32,NW,18
2009,Incendiary,0,Arson Suspected,0.03,0.03,1,Surface,Flat,Clear,9,31,N,5
2009,Incendiary,0,Arson Suspected,0.03,0.03,1,Ground,Flat,Clear,8,33,E,5
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Bottom,Clear,15,22,W,10
2009,Lightning,1,,0.2,0.2,1,Surface,Flat,CB Wet,15.6,100,S,5
2009,Resident,0,Permit Related,0.01,0.01,0,Ground,Flat,CB Wet,25,30,CLM,0
2009,Undetermined,0,,0.2,0.2,0.1,Surface,Flat,Cloudy,21,30,SE,10
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,31,19,W,3
2009,Lightning,1,,0.5,1.2,1,Surface,Flat,Clear,25,30,SE,10
2009,Lightning,1,,0.01,0.6,1,Surface,Flat,Clear,29,27,CLM,0
2009,Lightning,1,,0.5,1.4,0,Surface,Flat,Clear,23,44,NE,5
2009,Lightning,1,,0.01,0.01,2,Ground,Flat,CB Wet,25,35,CLM,0
2009,Lightning,1,,0.05,0.05,0,Surface,Flat,Clear,27,34,NW,3
2009,Undetermined,0,,3,10,1,Surface,Flat,Clear,22,24,NW,3
2009,Resident,0,Permit Related,0.02,0.02,1,Surface,Flat,Clear,21,20,NE,10
2009,Lightning,1,,0.01,0.01,0.5,Surface,Flat,Cloudy,18,40,CLM,0
2009,Lightning,1,,0.3,0.6,0.1,Surface,Lower 1/3,Clear,25,30,NE,5
2009,Resident,0,Burning Substance,0.01,0.01,0,Surface,Flat,Clear,27,48,SW,3
2009,Resident,0,Hot Exhaust,0.5,0.19,0.1,Ground,Flat,Cloudy,21,34,E,8
2009,Resident,0,Permit Related,0.02,0.02,0,Surface,Flat,Cloudy,16,43,W,5
2009,Resident,0,Burning Substance,0.01,0.01,0,Surface,Flat,Rainshowers,16,100,NE,2
2009,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Lower 1/3,Cloudy,17,52,SE,3
2009,Lightning,1,,2,4,2,Surface,Flat,CB Dry,20,23,NW,9
2009,Railroad,0,Insufficient Buffer,0.01,0.01,0,Surface,Upper 1/3,Cloudy,25,32,E,6
2009,Lightning,1,,0.01,0.01,0,Ground,Lower 1/3,Clear,18,40,S,12
2009,Resident,0,Permit Related,0.02,0.02,0,Ground,Flat,Clear,16,33,CLM,0
2009,Undetermined,0,,0.1,0.1,0,Surface,Flat,Clear,7,41,NW,5
2009,Lightning,1,,2,11.1,2,Ground,Flat,CB Dry,17,45,SW,8
2009,Recreation,0,Unpredictable Event,0.01,0.01,0,Surface,Flat,Cloudy,20,35,SW,2
2009,Oil & Gas Industry,0,Burning Substance,2,4.8,5,Surface,Flat,Clear,20,30,W,5
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,16,60,SW,5
2009,Resident,0,Burning Substance,0.2,0.16,0,Surface,Flat,Clear,19,26,N,5
2009,Power Line Industry,0,Insufficient Buffer,0.2,1.7,0,Surface,Bottom,Clear,16,41,NW,25
2009,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,24,21,NW,4
2009,Lightning,1,,5,15.6,5,Surface,Upper 1/3,Cloudy,12,30,N,12
2009,Resident,0,Burning Substance,0.5,4.2,1,Surface,Flat,Clear,22,20,NE,25
2009,Power Line Industry,0,Unpredictable Event,0.3,0.3,0.1,Surface,Flat,Clear,10,35,S,30
2009,Resident,0,Hot Exhaust,3,1.55,0.1,Surface,Flat,Clear,11,54,W,8
2009,Lightning,1,,0.1,0.2,1,Ground,Upper 1/3,Cloudy,23,40,NW,10
2009,Lightning,1,,0.8,4.26,0.5,Surface,Flat,Cloudy,19,30,W,2
2009,Lightning,1,,0.3,0.3,1,Surface,Flat,Rainshowers,18,50,CLM,0
2009,Lightning,1,,0.1,0.3,0.5,Surface,Flat,Cloudy,14,45,W,5
2009,Lightning,1,,0.02,0.02,0,Ground,Flat,CB Wet,15,40,SW,15
2009,Lightning,1,,0.01,0.01,0.1,Surface,Middle 1/3,CB Dry,16,40,NW,15
2009,Resident,0,Abandoned Fire,0.02,0.02,0,Surface,Flat,Clear,12,41,CLM,0
2009,Lightning,1,,0.1,0.1,0.1,Ground,Flat,Cloudy,17.4,44,NW,2
2009,Lightning,1,,0.01,0.01,0.1,Ground,Flat,Cloudy,13,58,NW,7
2009,Lightning,1,,0.3,0.3,0,Surface,Flat,Clear,21,40,CLM,0
2009,Lightning,1,,0.01,0.01,1,Ground,Flat,Cloudy,13,65,CLM,0
2009,Lightning,1,,0.1,0.1,0.1,Ground,Flat,Cloudy,20,45,W,4
2009,Lightning,1,,0.01,0.01,0.5,Ground,Flat,Cloudy,19,35,E,15
2009,Lightning,1,,0.1,0.1,0,Surface,Flat,Cloudy,20,45,W,4
2009,Lightning,1,,0.1,0.01,0.1,Surface,Flat,CB Wet,24,48,CLM,0
2009,Lightning,1,,0.01,0.01,0.3,Surface,Flat,Rainshowers,12,80,CLM,0
2009,Lightning,1,,0.02,0.02,0.5,Surface,Flat,Clear,13,46,W,2
2009,Lightning,1,,0.01,0.01,0,Surface,Flat,Clear,14,36,NE,6
2008,Lightning,1,,15,693,5,Crown,Flat,Clear,19,57,S,4
2008,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Rainshowers,10,90,NW,5
2008,Lightning,1,,0.1,0.01,0,Ground,Flat,Cloudy,14,22,W,2
2008,Oil & Gas Industry,0,Burning Substance,2,2.6,10,Surface,Flat,Cloudy,6,65,E,5
2008,Resident,0,Unattended Fire,0.01,0.01,0,Surface,Flat,Cloudy,12.2,25,W,1
2008,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,5,70,CLM,0
2008,Incendiary,0,Arson Suspected,0.01,0.01,0,Surface,Flat,Cloudy,4,80,W,5
2008,Resident,0,Burning Substance,0.01,0.01,0.1,Surface,Flat,Clear,4,85,CLM,0
